id_de_compañia,niu,id_contrato,nombre_de_la_compañia,operador_de_red,ciudad,direccion,medidor,ip,apn
Frt10184,424173,4822.0,MERCADO ZAPATOCA S A - Bogota DC - CUENTA 4 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 12BIS # 71D-50,9916687.0,10.57.81.206,VERTICALES.MOVISTAR.COM.CO
Frt20602,501432,4746.0,COMERCIALIZADORA Y PRODUCTORA EL DORADO SASCOMERCIALIZADORA Y PRODUCTORA EL DORADO SAS - Cali (Dicel),EMCALI CALI,CALI,CALLE 23   # 31 A - 28,69422679.0,172.33.34.96,LATCOM2.COMCEL.COM.CO
Frt21811,5033227,4750.0,COMPA?IA COMERCIAL E INDUSTRIAL LA SABANA AVESCO SAS - Girardot (Dicel),ENEL CUNDINAMARCA,GIRARDOT,CARRERA 10   # 19  - 87  LOCAL 105,69422567.0,172.33.34.63,LATCOM2.COMCEL.COM.CO
Frt11798,5212454,4810.0,POLLO ANDINO SA - Nilo - CUENTA 2 (Dicel),ENEL CUNDINAMARCA,NILO,ENTRADA LOTE 10 - SAN LUIS PARTE LA SONORA,59005735.0,10.185.162.116,DICEL.CLARO.COM.CO
Frt23091,468903084,5297.0,PRIMAX COLOMBIA SA  (Dicel),CHEC CALDAS,LA DORADA,CRA 2 ANTES PTE PTO SALGAR,83692251.0,10.92.145.193,DICEL.CLARO.COM.CO
Frt24620,56981,4535.0,INVERSIONES INT COLOMBIA SAS - ROOSVELT - Cali (Dicel),EMCALI CALI,CALI,CARRERA 37 # 6-20 ,23043012.0,10.196.2.35,BIA.TIGO.COM
Frt26389,1941676,4380.0,PROCESOS DE MANUFACTURAS SAS - Cali (Dicel),EMCALI CALI,CALI,CALLE 68A # 7C-20 ,23063073.0,,BIA.TIGO.COM
Frt26620,1969450,4587.0,GRUPO MAYORISTA S.A.S. - Caicedonia (Dicel),CELSIA_VALLE VALLE,CAICEDONIA,CARRERA 16 # 10-41 ,69534455.0,10.93.97.8,DICEL.CLARO.COM.CO
Frt28186,8566033,4141.0,ALIMENTOS RODEO BBQ SAS - Pasto - CUENTA 2 (Dicel),CEDENAR NARIÑO,PASTO,CARRERA 16A # 12A-01 ,22121764.0,10.196.2.195,BIA.TIGO.COM
Frt28411,431612,4521.0,INGENIERIA E INVERSIONES INDUSTRIALES SAS - Espinal (Dicel),CELSIA_TOLIMA TOLIMA,ESPINAL,CARRERA 9 # 17-32 SANTA MARGARITA MARIA ,2896048.0,10.185.160.84,DICEL.CLARO.COM.CO
Frt11299,8565976,4806.0,ALIMENTOS RODEO BBQ SAS - Pasto - CUENTA 1 (Dicel),CEDENAR NARIÑO,PASTO,CALLE 20 # 32-33,23043173.0,10.196.1.91,BIA.TIGO.COM
Frt28244,1327641,4621.0,EVOLUTION PLASTIC S A S - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,TV 112 B BIS A 64D 43 ,23063028.0,10.196.5.100,BIA.TIGO.COM
Frt30459,134528,4324.0,WIRE COL SAS - CONDUCTORES ELECTRICOS DE COLOMBIA - Bogota D.C (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 27 SUR  # 29C-57 ,22093120.0,10.196.1.166,BIA.TIGO.COM
Frt32791,898593498,4720.0,CONCRETOS Y AGREGADOS SAS - Popayan (Dicel),CEO CAUCA,POPAYÁN,LOTE 3 MNZ H PARQUE INDUSTRIAL GEOACOPIO ,23063006.0,10.87.212.68,BIA.CLARO.COM.CO
Frt40780,898593557,4386.0,PECUARIA SAN MIGUEL SAS - Santander De quilichao - CUENTA 2 (Dicel),CEO CAUCA,SANTANDER DE QUILICHAO,VE CRUCERO DE GUALI ,23063008.0,10.87.215.155,BIA.CLARO.COM.CO
Frt35837,577424511,4321.0,YHON LEIVER ARTUNDUAGA PEREZ - Acevedo (Dicel),ELECTROHUILA HUILA,ACEVEDO,CALLE 6 # 1-46 ,63622886.0,10.17.36.163,VERTICALES.MOVISTAR.COM.CO
Frt40313,4117135,4680.0,CORNELIO - ANGEL RODRIGUEZ - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,TRANSVERSAL 1 # 1-189 LOTE B4 ,83692245.0,10.185.160.197,DICEL.CLARO.COM.CO
Frt44128,276533704,4624.0,FABIO LEON MUNOZ CORREA - Pitalito - CUENTA 2 (Dicel),ELECTROHUILA HUILA,PITALITO,CARRERA 4 # 9-13 ,23061144.0,10.196.5.116,BIA.TIGO.COM
Frt38524,216854,4667.0,DON POLLO SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,TV 80G N° 2-86 ,69959386.0,10.196.71.228,BIA.TIGO.COM
Frt01890,2775437,4639.0,EDIFICIO BOLSA DE BOGOTA - PROPIEDAD HORIZONTAL - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 8A # 13-82,2902757.0,10.185.161.145,DICEL.CLARO.COM.CO
Frt31065,1324564,4681.0,CORPLASTICOS SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,DIAGONAL 57Z SUR  # 74C-28 ,83692470.0,10.92.147.157,DICEL.CLARO.COM.CO
Frt06120,2801134,4446.0,MERCAPAVA SA - El Cerrito - CUENTA 1 (Dicel),CELSIA_VALLE VALLE,EL CERRITO,CARRERA 11 # 8-44,67580719.0,10.185.161.108,DICEL.CLARO.COM.CO
Frt19095,1128330,4387.0,PEDRO VICENTE ZAMBRANO FIGUEROA - Pasto (Dicel),CEDENAR NARIÑO,PASTO,CARRERA 7   # 21  - 36   PARQUE BOLIVAR,1012819.0,172.31.38.79,LATCOM1.COMCEL.COM.CO
Frt11315,595221,4821.0,MERCADO ZAPATOCA S A - Bogota DC - CUENTA 5 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 65 # 8A-63,2910178.0,10.17.48.59,VERTICALES.MOVISTAR.COM.CO
Frt19825,901426,4560.0,GRUPO MAYORISTA S.A.S. - Cali - CUENTA 8 (Dicel),EMCALI CALI,CALI,CARRERA 23   # 120 K - 6,1092580.0,172.31.42.47,LATCOM1.COMCEL.COM.CO
Frt23174,364771,4451.0,M R T MARTIPLAS SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 34A # 4B-17 ,1138700.0,10.185.163.40,DICEL.CLARO.COM.CO
Frt24116,398749,4470.0,LABORATORIOS SIEGFRIED SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 17 # 42BIS-36 ,2910155.0,10.185.161.92,DICEL.CLARO.COM.CO
Frt24439,191601,4335.0,SEGURIDAD DE OCCIDENTE LTDA - F3 - Cali (Dicel),EMCALI CALI,CALI,CALLE 34 NORTE AV 2 BIS 106 ,23063091.0,10.196.58.171,BIA.TIGO.COM
Frt25873,156155435,4378.0,PROCELACTEOS LTDA - Neiva (Dicel),ELECTROHUILA HUILA,NEIVA,CARRERA 1H # 8-43 ,59005739.0,172.33.34.56,LATCOM2.COMCEL.COM.CO
Frt26388,1422453,5290.0,PROCESOS DE MANUFACTURAS SAS  (Dicel),EMCALI CALI,CALI,CRA 7C 68 56,23063075.0,,BIA.TIGO.COM
Frt27774,631789588,4594.0,GRUPO MAYORISTA S.A.S. - Popayan - CUENTA 1 (Dicel),CEO CAUCA,POPAYÁN,CARRERA 18 # 7B-31 ,63589184.0,10.92.144.79,DICEL.CLARO.COM.CO
Frt26386,2805498,4584.0,GRUPO MAYORISTA S.A.S. - Buenaventura - CUENTA 1 (Dicel),CELSIA_VALLE VALLE,BUENAVENTURA,CALLE 2 # 5A-33 ,2830784.0,10.92.144.212,DICEL.CLARO.COM.CO
Frt25731,194413,4729.0,CONJUNTO RESIDENCIAL EL RINCON DE LA CEIBA PH - Cali (Dicel),EMCALI CALI,CALI,CALLE 6 OESTE  # 4-200 ,59003749.0,10.92.151.154,DICEL.CLARO.COM.CO
Frt28289,898151786,4221.0,TERMINAL DE TRANSPORTE POPAYAN SA - Popayan (Dicel),CEO CAUCA,POPAYÁN,TRANSVERSAL 9CL 4N-125 ZONAS SECTOR NORTE ,67579946.0,10.42.164.133,VERTICALES.MOVISTAR.COM.CO
Frt20170,1865569,4695.0,CONJUNTO SALITRE CLUB RESIDENCIAL - PROPIEDAD HORIZONTAL - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 68 B  # 22 A - 71,83692216.0,10.92.146.123,DICEL.CLARO.COM.CO
Frt29301,1339788,4341.0,SUBWAY CALI SAS - Jamundi (Dicel),CELSIA_VALLE VALLE,JAMUNDÍ,CALLE 2 # 22-175 ,22111314.0,10.196.1.224,BIA.TIGO.COM
Frt36497,14749936,5354.0,EDS TERPEL EL CANEY SAS - LAVADO  (Dicel),EMCALI CALI,CALI,CRA 83C 25 15,23043247.0,10.196.2.89,BIA.TIGO.COM
Frt32288,898178908,4497.0,JULIO CESAR RESTREPO Y CIA S A - Santander De quilichao (Dicel),CEO CAUCA,SANTANDER DE QUILICHAO,CALLE 7CR 5C 20 PISO 1 ,63621214.0,10.92.148.104,DICEL.CLARO.COM.CO
Frt32291,210496626,4660.0,DIVERSIONES ALIANZA SAS - Neiva (Dicel),ELECTROHUILA HUILA,NEIVA,CALLE 7 # 5-38 ,23043160.0,10.87.214.211,BIA.CLARO.COM.CO
Frt38273,726529187,4670.0,DON POLLO SAS - Neiva - CUENTA 1 (Dicel),ELECTROHUILA HUILA,NEIVA,CARRERA 7 # 14-25 S BOG 1G MANZ 2 ,69959378.0,10.185.162.22,DICEL.CLARO.COM.CO
Frt38654,26719,4669.0,DON POLLO SAS - Ibague (Dicel),CELSIA_TOLIMA TOLIMA,IBAGUÉ,CARRERA 6 # 28-41 ,69959406.0,10.17.48.47,VERTICALES.MOVISTAR.COM.CO
Frt33300,1904470,4374.0,PORCIVAL COLOMBIA SAS - Tulua (Dicel),CELSIA_VALLE VALLE,TULUÁ,SABALETAS RURAL ,2869310.0,10.93.98.153,DICEL.CLARO.COM.CO
Frt39009,922147465,4800.0,ALEVINERA BONANZA SAS - Palermo (Dicel),ELECTROHUILA HUILA,PALERMO H,LO NUEVO HORIZONTE VDA JUNCAL ,923063116.0,10.196.1.64,BIA.TIGO.COM
Frt43585,2683009,5355.0,REXICO SAS - FRISBY TULUA (Dicel),CETSA TULUA,TULUÁ,CR 40 37 51 LOC A28 EL RETIRO,23063082.0,10.196.2.161,BIA.TIGO.COM
Frt47060,3988198,4600.0,GAMANUCLEAR LTDA - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,CALLE 44 NODO-28462 (CL 44 30-92) ,2917477.0,10.185.162.153,DICEL.CLARO.COM.CO
Frt08606,775868353,4475.0,LEMUS PRADO HUMBERTO - - Tunja (Dicel),EBSA BOYACA,TUNJA,CARRERA 16 # 26-76,59005736.0,172.33.9.62,LATCOM2.COMCEL.COM.CO
Frt11348,1646325,4234.0,UNIVERSIDAD SANTIAGO DE CALI - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,PRINCIPAL CARRERA 29  N° 38-00,2895301.0,10.185.160.153,DICEL.CLARO.COM.CO
Frt20969,187569,4441.0,MELQUISEDEC - RIVERA TORRES - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 69   # 36    SUR  - 60 PI 1,23043288.0,10.196.3.127,BIA.TIGO.COM
Frt20447,465037,4564.0,GRUPO MAYORISTA S.A.S. - Cali - CUENTA 5 (Dicel),EMCALI CALI,CALI,CALLE 14 C  # 31 A - 46,2910111.0,10.185.161.189,DICEL.CLARO.COM.CO
Frt07723,11589157,5356.0,SEGUNDO MARCO TULIO CASTRO MENESES - INDUSVIT BOGOTA  (Dicel),EMCALI CALI,CALI,CR 4 28 05,23063069.0,10.196.2.122,BIA.TIGO.COM
Frt23235,167418387,4531.0,INVERSIONES COOMOTOR S AINVERSIONES COOMOTOR S A - Neiva - CUENTA 3 (Dicel),ELECTROHUILA HUILA,NEIVA,CALLE 83 # 9-03 ,2917892.0,10.185.162.52,DICEL.CLARO.COM.CO
Frt07939,11706171,5490.0,YAVEGAS SA ESP  (Dicel),EMCALI CALI,YUMBO,CR 20 H 14B 182,59006632.0,10.185.161.78,DICEL.CLARO.COM.CO
Frt28027,878037149,4183.0,BRAVO CORDOBA NATHALIA - Popayan (Dicel),CEO CAUCA,POPAYÁN,CARRERA 9 # 11N-18 ,63930399.0,,
Frt32070,874408841,4393.0,PISCIFACTORIA REMAR SAS - Aipe (Dicel),ELECTROHUILA HUILA,AIPE,FINCA EL RINCON- VEREDA EL PATA ,2859992.0,10.185.160.147,DICEL.CLARO.COM.CO
Frt32013,1067784701,4414.0,OYL INVERSIONES SAS - Sogamoso (Dicel),EBSA BOYACA,SOGAMOSO,CALLE 10 # 28-120 ,22093112.0,,BIA.TIGO.COM
Frt39144,941846862,4484.0,JESUS ALBEIRO GOMEZ GOMEZ - Isnos (Dicel),ELECTROHUILA HUILA,ISNOS,SECADERO JESUS GOMEZ- VEREDA PLOMADAS ,2894842.0,10.93.98.202,DICEL.CLARO.COM.CO
Frt40015,907191119,4609.0,GILBERTO - COLLAZOS HERNANDEZ - Timana (Dicel),ELECTROHUILA HUILA,TIMANÁ,CARRERA 3 # 8-15 ,69959365.0,10.93.98.191,DICEL.CLARO.COM.CO
Frt44169,934482192,4678.0,COOPERATIVA MULTIACTIVA DE COMERCIANTES Y PRODUCTORES AGRICOLAS DEL ORIENTE COLOMBIANO - Tibasosa (Dicel),EBSA BOYACA,TIBASOSA,VR PATROCINIO ,22093114.0,10.196.1.214,BIA.TIGO.COM
Frt35229,378807,4813.0,MERCADO ZAPATOCA SA - Bogota DC - CUENTA 5 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 60 # 4-24 ,2869083.0,10.57.81.101,VERTICALES.MOVISTAR.COM.CO
Frt30352,498814304,4573.0,HENRY - MUNARES BERMEO - Campoalegre (Dicel),ELECTROHUILA HUILA,CAMPOALEGRE,KM 213 AL SUR VEREDA VILLA ESTER,23063011.0,10.87.210.59,BIA.CLARO.COM.CO
Frt47088,869277471,4784.0,LEYDI LORENA MOTTA CUELLAR - Pitalito (Dicel),ELECTROHUILA HUILA,PITALITO,VEREDA CALAMO ,83179378.0,10.87.215.74,BIA.CLARO.COM.CO
Frt50027,19387371,5357.0,FRISBY SA BIC- SAN MARTIN I32  (Dicel),AFINIA CARIBE_MAR,CARTAGENA DE INDIAS,CR 2 9 61,2924045.0,10.185.163.214,DICEL.CLARO.COM.CO
Frt08240,399450,4166.0,GRUPO EDS AUTOGAS SAS - INDUSTRIAL - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 71 # 21-71,84339919.0,10.93.99.207,DICEL.CLARO.COM.CO
Frt20223,1797849,4481.0,JAMDAC SAS - Palmira - CUENTA 2 (Dicel),CELSIA_VALLE VALLE,PALMIRA,CALLE 30   # 28      SN - 110 P2,1092656.0,10.93.98.122,DICEL.CLARO.COM.CO
Frt20964,1059137,4476.0,LIBRE EXPRESION CREATIVOS SA - Cali - CUENTA 1 (Dicel),EMCALI CALI,CALI,CALLE 27   # 9  - 32,2910119.0,10.185.161.193,DICEL.CLARO.COM.CO
Frt05605,502615,4823.0,MERCADO ZAPATOCA S A - Bogota DC - CUENTA 3 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 77BIS # 60-33 INTERIOR 2,59005705.0,10.92.145.222,DICEL.CLARO.COM.CO
Frt24130,389893,4787.0,POLIPAK EMPAQUES DE POLIETILENO DE ALTA Y BAJA DENSIDAD SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 64A # 4D-78 ,2830802.0,10.185.162.74,DICEL.CLARO.COM.CO
Frt24590,5294662,4418.0,PALMALLANO SA - Cabuyaro (Dicel),ENEL CUNDINAMARCA,CABUYARO,SECTOR VEREDA CASABRAVA P CHAPINERO CABUYARO  META ,23043283.0,10.87.214.254,BIA.CLARO.COM.CO
Frt23881,10418018,5359.0,FRISBY S.A BIC- H17  (Dicel),EMCALI CALI,CALI,CR 42 8A 05,1301431.0,10.42.164.246,VERTICALES.MOVISTAR.COM.CO
Frt24474,4249526,4360.0,RDN PLASTICOS LTDA - Facatativa (Dicel),ENEL CUNDINAMARCA,FACATATIVÁ,SECTOR LA POLA VEREDA MOYANO ,63119686.0,10.185.163.161,DICEL.CLARO.COM.CO
Frt26621,2019040,4559.0,GRUPO MAYORISTA S.A.S. - Sevilla (Dicel),CELSIA_VALLE VALLE,SEVILLA,CARRERA 51 # 49-35 ,69534516.0,10.185.161.230,DICEL.CLARO.COM.CO
Frt35226,187609,4815.0,MERCADO ZAPATOCA SA - Bogota DC - CUENTA 3 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 69 # 37DSUR-74 PI 1 ,63622843.0,10.57.81.112,VERTICALES.MOVISTAR.COM.CO
Frt33304,2307998,4513.0,JADESI SAS - Soacha (Dicel),ENEL CUNDINAMARCA,SOACHA,KM 17 VIA SOACHA SIBATE ,2869339.0,10.17.37.124,VERTICALES.MOVISTAR.COM.CO
Frt34105,40625,5361.0,FRISBY SA BIC - F-33 AV ROOSVELT  (Dicel),EMCALI CALI,CALI,CL 6 29 132 AV ROOSVELT,63621281.0,10.185.163.131,DICEL.CLARO.COM.CO
Frt41477,1002309,4657.0,DISTRIBUIDORA Y COMERCIALIZADORA MERCOGRANOS SAS - Pasto (Dicel),CEDENAR NARIÑO,PASTO,CARRERA 18 CALLE 13 A  30  LAS AMERICAS ,2896037.0,10.185.160.71,DICEL.CLARO.COM.CO
Frt40606,376091508,4673.0,COOPERATIVA AGROCOMERCIALIZADORA SAN MATEO LTDA - Pitalito - CUENTA 1 (Dicel),ELECTROHUILA HUILA,PITALITO,CARRERA 15 CL 13 ,23061064.0,10.196.2.183,BIA.TIGO.COM
Frt03364,2800030,4095.0,AGROGUACHAL S.A. - Palmira - CUENTA 3 (Dicel),CELSIA_VALLE VALLE,PALMIRA,RURAL CORREGIMIENTO DE MATAPALO,2902104.0,10.185.160.154,DICEL.CLARO.COM.CO
Frt03297,2800032,4098.0,AGROGUACHAL S.A. - Palmira - CUENTA 1 (Dicel),CELSIA_VALLE VALLE,PALMIRA,RURAL CORREGIMIENTO DE MATAPALO,83692477.0,10.92.146.235,DICEL.CLARO.COM.CO
Frt03892,2801515,4326.0,URIBE AZCARATE HERMANOS S.A.S. - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,RURAL CORREGIMIENTO DE GUAYABAL,83692193.0,10.92.146.86,DICEL.CLARO.COM.CO
Frt04560,2800639,4511.0,IVAN - ZAPATA GIRALDO - Buga (Dicel),CELSIA_VALLE VALLE,GUADALAJARA DE BUGA,CALLEJON GUACAS,23083015.0,10.196.3.23,BIA.TIGO.COM
Frt02872,821184,4439.0,NUTRICION Y RECURSOS DE COLOMBIA SA - Bogota DC (Dicel),ENEL CUNDINAMARCA,CHÍA,CARRETERA CENTRAL NORTE KILÓMETRO 23,84576322.0,10.93.99.197,DICEL.CLARO.COM.CO
Frt09919,325044,4155.0,ASOCIACION DEL CENTRO COMERCIAL PASAJE CALIMIO II - Cali (Dicel),EMCALI CALI,CALI,CARRERA 9 # 13-129,2917715.0,10.42.164.240,VERTICALES.MOVISTAR.COM.CO
Frt09061,11698465,5363.0,SERCOFUN LTDA FUNERALES LOS OLIVOS  (Dicel),EMCALI CALI,CALI,CL 13 50 70,2827844.0,10.92.147.92,DICEL.CLARO.COM.CO
Frt08241,96161,4162.0,GRUPO EDS AUTOGAS SAS - ESTACION LA ERMITA - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 13 # 45-25 SUR,37103667.0,10.17.36.149,VERTICALES.MOVISTAR.COM.CO
Frt14169,5027438,4747.0,GASES DEL LLANO S.A. - Girardot (Dicel),ENEL CUNDINAMARCA,GIRARDOT,CARRERA 7 # 20A-92,59006295.0,10.17.48.63,VERTICALES.MOVISTAR.COM.CO
Frt20222,2864016,4480.0,JAMDAC SAS - Palmira - CUENTA 1 (Dicel),CELSIA_VALLE VALLE,PALMIRA,CARRERA 32   # 20  - 27   LOCAL 12,84440903.0,10.185.160.171,DICEL.CLARO.COM.CO
Frt19982,503127336,4598.0,FUNDICION HERMANOS SANCHEZ Y PARRA SAS - Tunja (Dicel),EBSA BOYACA,TUNJA,KILOMETRO 1 VIA TUNJA VILLA DE LEYVA,23043158.0,10.87.208.69,BIA.CLARO.COM.CO
Frt21192,918051,4526.0,INTROQUEL SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 39  SUR # 31 A - 15,23023257.0,10.196.5.70,BIA.TIGO.COM
Frt22468,106938,4496.0,JULIAN ADELMO LARA CEBALLOS - Pasto (Dicel),CEDENAR NARIÑO,PASTO,CALLE 17   # 20  - 69,1204705.0,172.33.39.173,LATCOM2.COMCEL.COM.CO
Frt26036,94023,4515.0,JAIME - QUINTERO LONDONO - Cali (Dicel),EMCALI CALI,CALI,CALLE 5 # 23B-40 ,63930357.0,10.17.36.40,VERTICALES.MOVISTAR.COM.CO
Frt26853,898314706,4832.0,AGROPECUARIA DE OCCIDENTE SA - Caloto - CUENTA 1 (Dicel),CEO CAUCA,CALOTO,VEREDA GUASIMO - GALPON - CALOTO ,2830811.0,10.185.160.240,DICEL.CLARO.COM.CO
Frt03343,282213,4713.0,COMPA?IA COMERCIAL E INDUSTRIAL LA SABANA AVESCO SAS - Melgar (Dicel),CELSIA_TOLIMA TOLIMA,MELGAR,ENTRADA A MELGAR,59006351.0,10.185.160.115,DICEL.CLARO.COM.CO
Frt28694,1175894,4225.0,TOTAL GAS S.A. (MEDIACANOA) - Yotoco (Dicel),CELSIA_VALLE VALLE,YOTOCO,VIA S/N SN-2300 CORREGIMIENTO MEDIA CANOA ,67579915.0,10.92.145.132,DICEL.CLARO.COM.CO
Frt28272,1339778,4136.0,REXICO SAS - CC ALFAGUARA - Jamundi (Dicel),CELSIA_VALLE VALLE,JAMUNDÍ,CALLE 2  22 N°5-175 LOC 85 ,22053298.0,10.196.2.13,BIA.TIGO.COM
Frt31954,13576630,5506.0,RICOL SAS  (Dicel),EMCALI CALI,YUMBO,CL 15 27 160 BL 9 BDG 3,84330670.0,10.93.97.71,DICEL.CLARO.COM.CO
Frt34409,8566058,4436.0,NELSON ORLANDO MELO ROMERO - Pasto (Dicel),CEDENAR NARIÑO,PASTO,CALLE 16 # 13-84 LC 1 ,63621223.0,10.17.37.82,VERTICALES.MOVISTAR.COM.CO
Frt03940,470193434,5365.0,FRISBY SA BIC- F-06 MANIZALES CENTRO  (Dicel),CHEC CALDAS,MANIZALES,CL 23 23 01,59006354.0,10.93.97.30,DICEL.CLARO.COM.CO
Frt33301,2775055,4319.0,TEXTILES ROMANOS SA - Bogota D.C (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,AK 68 D #19-48 ,2860039.0,10.93.97.25,DICEL.CLARO.COM.CO
Frt38374,1734144,4633.0,DON POLLO SAS - Palmira (Dicel),CELSIA_VALLE VALLE,PALMIRA,CALLE 29 # 22-89 ,63621221.0,10.93.99.119,DICEL.CLARO.COM.CO
Frt40155,523765634,4379.0,PROCESADORA Y COMERCIALIZADORA DE LOS AVICULTORES DEL HUILA COAVIHUILA SA - Neiva (Dicel),ELECTROHUILA HUILA,NEIVA,CALLE 12 SUR  # 6-10 ,2894866.0,10.57.81.241,VERTICALES.MOVISTAR.COM.CO
Frt42594,2476909,4403.0,OPERADORA COLOMBIANA DE CINES SAS - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 71B # 100-11 ,2902749.0,10.185.161.0,DICEL.CLARO.COM.CO
Frt40652,1728249,4579.0,GRUPO BONANZA SAS - Palmira - CUENTA 2 (Dicel),CELSIA_VALLE VALLE,PALMIRA,CALLE 28 # 24-51 ,23061052.0,10.87.212.73,BIA.CLARO.COM.CO
Frt30310,3731720,4795.0,AQUAOCCIDENTE SA ESP - Palmira - CUENTA 1 (Dicel),CELSIA_VALLE VALLE,PALMIRA,CARRETERA CALI-PALMIRA NODO-CGTO PALMASECA,84330672.0,10.185.160.52,DICEL.CLARO.COM.CO
Frt04822,2312836,4581.0,GRUPO EDS AUTOGAS SAS - Bogota DC - CUENTA 2 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 8 # 59-18,2896059.0,10.185.160.70,DICEL.CLARO.COM.CO
Frt08077,9960352,4163.0,GRUPO EDS AUTOGAS SAS - ESTACION LOS ANDES - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,AVENIDA 80 # 58L-15 SUR,1167204.0,10.59.220.18,VERTICALES.MOVISTAR.COM.CO
Frt20926,2549363,4628.0,FLORES TIBA SA - F1 - Tocancipa (Dicel),ENEL CUNDINAMARCA,TOCANCIPÁ,SECTOR VEREDA EL VERGANZO TOCANCIPA,59005726.0,10.17.37.125,VERTICALES.MOVISTAR.COM.CO
Frt05332,376769,4825.0,MERCADO ZAPATOCA S A - Bogota DC - CUENTA 1 (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 55 # 2-91,2826594.0,172.31.56.251,LATCOM1.COMCEL.COM.CO
Frt22845,485975788,4529.0,INVERSIONES COOMOTOR S AINVERSIONES COOMOTOR S A - Neiva - CUENTA 1 (Dicel),ELECTROHUILA HUILA,NEIVA,CARRERA 2   # 7  - 30 SUR   ,2918617.0,10.185.163.15,DICEL.CLARO.COM.CO
Frt24091,4309525,4819.0,MERCADO ZAPATOCA S A - Facatativa (Dicel),ENEL CUNDINAMARCA,FACATATIVÁ,CARRERA 5 # 14-23 ,2910172.0,10.185.161.95,DICEL.CLARO.COM.CO
Frt03630,2775149,4770.0,CENTRO AVENIDA DE CHILE - PROPIEDAD HORIZONTAL - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CALLE 73 # 10-83 TORRE D,2830434.0,172.31.62.18,LATCOM1.COMCEL.COM.CO
Frt26638,417320,4442.0,MERCADOS FAMILIARES LTDA MERCAFAM LTDA - Bogota DC (Dicel),ENEL CUNDINAMARCA,Bogotá D.C.,CARRERA 99 # 20B-13 ,22121795.0,10.196.3.46,BIA.TIGO.COM
Frt31407,278019541,4684.0,D´MARIOS SAS - Pitalito (Dicel),ELECTROHUILA HUILA,PITALITO,CARRERA 1 # 20-43 ,63620984.0,10.185.162.67,DICEL.CLARO.COM.CO
Frt32813,149776762,4527.0,INVERDIVERSIONES SAS - Neiva (Dicel),ELECTROHUILA HUILA,NEIVA,CALLE 7 # 5-105 LOC 3 ,923063021.0,10.196.56.106,BIA.TIGO.COM
Frt35033,Frt35033,5367.0,FRISBY SA BIC - H-32 NOGALES  (Dicel),EMSA META,VILLAVICENCIO,CL 15 37F 38 LC 3,63621326.0,10.93.97.61,DICEL.CLARO.COM.CO
Frt39768,4320577,4764.0,CALYPSO DEL CARIBE SA - Tocancipa (Dicel),ENEL CUNDINAMARCA,TOCANCIPÁ,MP TOCANCIPA PARQUE INDUSTRIAL TIBITA KM 2 VIA BRICENO BODEGA 45 C  ,23043041.0,10.196.71.116,BIA.TIGO.COM
Frt42757,232373,4230.0,TRANSPORTADORA DE GAS INTERNACIONAL S.A E.S.P - Mariquita (Dicel),CELSIA_TOLIMA TOLIMA,SAN SEBASTIÁN DE MARIQUITA,VIA AMELEGRO - MARIQUITA ESTACION COMPRESORA ,2902798.0,10.93.98.144,DICEL.CLARO.COM.CO
Frt43518,396026794,4322.0,YESID - DIAZ CUELLAR - Tello (Dicel),ELECTROHUILA HUILA,TELLO,CALLE 4 # 3-07 ,23043277.0,10.196.4.121,BIA.TIGO.COM
